Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Davis Amtrak Station,840 2nd St,2nd & H St,Davis,CA,95616,,,E,,Public,24 hours daily,,,,,,2,,1 SP Inductive,Non-Networked,,GPS,38.5443,-121.738,2023-01-10,33556,2025-11-17 18:54:59 UTC,P,,,2008-12-01,,,,,J1772,US,,,,Public,,public,,,PAY_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,University of California - Davis - Quad Parking Structure,6 Howard Way,Quad Structure; Between Russell Blvd & North Quad,Davis,CA,95616,,530-752-8277,E,,Public,24 hours daily; pay lot; parking permit required; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,3,7,,,Non-Networked,,GPS,38.544538,-121.749713,2023-01-10,33557,2025-05-07 15:59:42 UTC,P,,,2008-12-01,,,,,J1772 NEMA520,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Parking fee,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,University Covenant Church,315 Mace Blvd,,Davis,CA,95618,,530-756-3923,E,,Public,For guests/workers only,,,,,,1,,,Non-Networked,,GPS,38.55755,-121.6947,2024-08-15,33558,2025-02-12 00:16:32 UTC,P,,,2008-12-01,,,,,J1772,US,,,,Public,,public,,,PLACE_OF_WORSHIP,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Wildhorse Golf Club,2323 Rockwell Dr,,Davis,CA,95618,,530-753-4900,E,,Public,24 hours daily; customer use only,,,,,,2,,,Non-Networked,,200-9,38.569412,-121.721373,2023-05-03,33559,2025-12-01 19:40:12 UTC,P,,,1998-06-15,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Lakewood Center Mall,4500 Silva St,Located near See's Candy,Lakewood,CA,90712,,562-531-6707,E,,Public,5am-10pm daily,,,,,,2,,,Non-Networked,,GPS,33.84788,-118.13889,2025-12-12,33564,2026-02-02 23:16:24 UTC,P,,,2012-10-25,,,,,J1772,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Golden Gate Ferry Terminal,101 E Sir Francis Drake Blvd,,Larkspur,CA,94939,,415-925-5570,E,,Public,24 hours daily; pay lot,,,,,,2,,,Non-Networked,,GPS,37.94495,-122.5096,2025-06-06,33690,2026-02-02 23:16:24 UTC,P,,,2008-12-31,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Oakland International Airport - Daily Lot,1 Airport Dr,"Enter Daily Parking Lot.  Section L6, behind Parking Management Office.",Oakland,CA,94621,,510-563-3361,E,,Public,24 hours daily; pay lot,,,,,,2,,,Non-Networked,,GPS,37.7136,-122.2087,2025-12-12,33695,2026-02-02 23:16:24 UTC,LG,,,2012-12-20,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,SOLAR,false,,,,,,,,LD,false,
ELEC,Seattle-Tacoma International Airport - General Parking,17801 Pacific Hwy S,7th floor parking garage,Seattle,WA,98188,,206-787-5388,E,,Public,24 hours daily; pay lot; Drivers must bring their own J1772 cordset for Level 1 charging,A Cash CREDIT D Debit M V,,,,,68,,,Non-Networked,,200-8,47.443377,-122.296229,2025-06-06,33717,2026-02-02 23:16:24 UTC,P,,,2010-03-01,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,$8.00 per hour parking fee; $37.00 per day parking fee,,,,,,,,,NONE,false,,,,,,,,LD,false,
ELEC,City of Champaign - Hill Street Parking Deck,123 W Hill St,"From Neil St head west on Hill or enter the deck from Randolph St between Church and Hill. Four charging stations on 3rd floor, east end of parking deck.",Champaign,IL,61820,,217-403-4700,E,,Public,24 hours daily; pay lot,,,,,,4,,,Non-Networked,,GPS,40.119161,-88.244185,2024-09-12,33921,2025-02-12 00:16:32 UTC,LG,,,2009-01-15,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Discovery Center of Idaho,131 W Myrtle St,,Boise,ID,83702,,208-343-9895,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,43.608009,-116.197968,2024-12-10,34106,2025-02-12 00:16:32 UTC,P,,,2017-04-20,,,,,J1772,US,,,,Public,,public,,,MUSEUM,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Home Depot,1551 Froom Ranch Way,,San Luis Obispo,CA,93405,,805-596-0857,E,,Public,24 hours daily,,,,,,5,,,Non-Networked,,200-9,35.249929,-120.689683,2025-11-13,35560,2026-02-02 23:16:24 UTC,P,,,2000-04-15,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,San Luis Obispo Promenade - Bed Bath & Beyond,319 Madonna Rd,,San Luis Obispo,CA,93401,,805-545-7556  805-542-9004,E,,Public,24 hours daily,,,,,,4,,,Non-Networked,,GPS,35.25982,-120.676,2024-07-11,35561,2025-02-12 00:16:32 UTC,P,,,2000-04-15,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Avista Corp,1411 E Mission Ave,,Spokane,WA,99252,,509-489-0500,E,,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,2,,,Non-Networked,,GPS,47.673347,-117.388933,2023-06-12,35620,2025-11-04 20:46:59 UTC,P,,,2010-04-15,,,,,J1772 NEMA520,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Steam Plant Parking,130 S Post St,,Spokane,WA,99201,,800-227-9187,E,,Public,24 hours daily,,,,,,6,,,Non-Networked,,GPS,47.65579218,-117.4236637,2023-04-06,35621,2025-11-04 20:46:40 UTC,P,,,2010-04-15,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Lane Community College,4000 E 30th Ave,Under solar canopy; Lot B,Eugene,OR,97405,,541-463-5558,E,,Public,Drivers must bring their own J1772 cordset for Level 1 charging; 3 hour limit,,,,,20,20,,,Non-Networked,,200-9,44.009797,-123.033213,2025-05-12,36371,2026-02-02 23:16:24 UTC,LG,,,2010-09-05,,,,,J1772 NEMA520,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,SOLAR,false,,,,,,,,LD,true,
ELEC,City of Spartanburg - Municipal Parking Garage,100 Dunbar St,Located in the parking garage between Magnolia and N Church Street,Spartanburg,SC,29306,,864-596-2026,E,,Public,24 hours daily; pay lot,,,,,,2,,,Non-Networked,,200-9,34.950136,-81.93279,2025-10-13,36709,2026-02-02 23:16:24 UTC,LG,,,2010-12-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,City of Spartanburg - Municipal Parking Garage,130 E Saint John St,,Spartanburg,SC,29306,,864-596-2026,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,34.951926,-81.931714,2025-10-13,36710,2026-02-02 23:16:24 UTC,LG,,,2010-12-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,City of Union Town Hall,101 Sharpe Ave,Sharpe Ave and N Herndon St,Union,SC,29379,,864-429-1700,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,34.715982,-81.624616,2024-06-13,36711,2025-02-12 00:16:32 UTC,LG,,,2010-12-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Propark America - Omni Hotel Chapel Square Garage,155 Temple St,Located on first floor of garage,New Haven,CT,06510,,203-781-8030,E,,Public,24 hours daily; pay lot,,,,,,2,,,Non-Networked,,200-9,41.305794,-72.927405,2025-06-06,36924,2026-03-31 20:28:25 UTC,P,,,2010-12-15,,,,,J1772 TESLA,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,New London Parking Authority - Water Street Public Parking Garage,160 Water St,Located outside off entrance from Water St and inside upon entering garage,New London,CT,06320,,860-443-1775,E,,Public,During garage hours; drivers must bring their own J1772 cordset for Level 1 charging,A ANDROID_PAY APPLE_PAY CREDIT D Debit M V,,,,2,4,,,Non-Networked,,GPS,41.355486,-72.093784,2024-04-14,36928,2026-04-10 19:41:18 UTC,LG,,,2013-07-01,,,,,J1772 NEMA520,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free; parking fee,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,The Parking Spot - Bradley International Airport,1186 South St,,Suffield,CT,06078,,800-218-1297,E,,Public,24 hours daily; pay lot; see attendant for access; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,1,,,Non-Networked,,200-9,41.951328,-72.663078,2024-06-13,36932,2026-03-17 14:44:38 UTC,P,,,2011-12-15,,,,,J1772 NEMA515,US,,,,Public,,public,,,AIRPORT,,,,,,,Free with valet,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Baker Electric Building,7100 Euclid Ave,Euclid Avenue and E 71st St,Cleveland,OH,44103,,216-407-7580,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,41.503373,-81.639054,2024-12-10,37097,2025-02-12 00:16:32 UTC,P,,,2010-12-15,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,McDonald's,116 5th Ave,,Huntington,WV,25703,,304-522-6280,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,38.417603,-82.456866,2025-12-12,37104,2026-02-02 23:16:24 UTC,P,,,2010-12-15,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Agilix Solutions,2023 Westport Center Dr,,St. Louis,MO,63146,,314-569-3122,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,38.694036,-90.4218,2025-12-12,37166,2026-02-02 23:16:24 UTC,P,,,2011-02-15,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,1075 Peachtree,1075 Peachtree St NE,On Level P12,Atlanta,GA,30309,,,E,,Public,24 hours daily,,,,,,6,,,ENVIROSPARK,https://envirosparkenergy.com,GPS,33.78412,-84.3828,2025-11-13,37265,2026-03-31 19:37:47 UTC,P,,,2010-12-15,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,$0.40 per kWh,,,,,,,,,,false,,,,,,,,LD,true,
ELEC,Oregon Museum of Science and Industry (OMSI) - North Parking Lot,1945 SE Water Ave,Near building in north parking lot,Portland,OR,97214,,800-955-6674,E,,Public,24 hours daily; for customer use only,,,,,,1,,,Non-Networked,,GPS,45.509326,-122.666392,2025-05-12,37651,2026-02-02 23:16:24 UTC,P,,,2008-10-15,,,,,J1772,US,,,,Public,,public,,,MUSEUM,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Liberty Park,520 E,520 East. Liberty Park west side loop. Road parking stall near the north end of the tennis courts,Salt Lake City,UT,84119,,801-535-6630,E,,Public,24 hours daily; maximum session time of 4 hours,,,,,,4,,,Non-Networked,,GPS,40.74686,-111.876,2024-11-06,37655,2025-02-12 00:16:32 UTC,LG,,,2010-12-15,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,City of Delray Beach - Banker's Row Parking Lot,200 NE 1st Ave,"Intersection of NE 1st Avenue and NE 2nd Street, two blocks north of Old School Square",Delray Beach,FL,33444,,561-243-7000,E,,Public,24 hours daily,,,,,,3,,,Non-Networked,,GPS,26.465314,-80.07219,2025-09-12,37835,2026-02-02 23:16:24 UTC,LG,,,2011-06-15,,,,,J1772,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,City of Columbia - Cannon Garage,1100 Taylor St,,Columbia,SC,29201,,803-545-4015,E,,Public,24 hours daily; pay lot,,,,,,8,,,Non-Networked,,GPS,34.00741493349311,-81.03480060447691,2025-07-03,38298,2026-02-02 23:16:24 UTC,LG,,,2011-03-15,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,City of Columbia - Washington Street Garage,1100 Washington St,,Columbia,SC,29201,,803-545-4015,E,,Public,Garage business hours; pay lot,,,,,,2,,,Non-Networked,,200-9,34.003323,-81.035693,2025-07-03,38299,2026-02-02 23:16:24 UTC,LG,,,2011-03-15,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,City of Columbia - Arsenal Hill Garage,1812 Lincoln St,,Columbia,SC,29201,,803-545-4015,E,,Public,Garage business hours; pay lot,,,,,,2,,,Non-Networked,,200-9,34.008409,-81.041802,2025-07-03,38300,2026-02-02 23:16:24 UTC,LG,,,2011-03-15,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,City of Columbia - Lincoln Street Garage,820 Washington St,,Columbia,SC,29201,,803-545-4015,E,,Public,Garage business hours; pay lot,,,,,,2,,,Non-Networked,,200-8,34.002255,-81.040219,2025-07-03,38301,2026-02-02 23:16:24 UTC,LG,,,2011-03-15,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Greenville Zoo,150 Cleveland Park Dr,,Greenville,SC,29601,,864-467-4300,E,,Public,Zoo hours,,,,,,2,,,Non-Networked,,200-9,34.84709,-82.387269,2025-07-03,38302,2026-02-02 23:16:24 UTC,LG,,,2011-03-15,,,,,J1772,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,City of Greenville - Poinsett Garage,25 W McBee Ave,,Greenville,SC,29601,,864-467-4900,E,,Public,24 hours daily; pay lot,,,,,,4,,,Non-Networked,,200-9,34.849724,-82.400667,2024-10-11,38303,2025-02-12 00:16:32 UTC,LG,,,2011-03-01,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,City of Greenville - Spring Street Garage,316 S Spring St,,Greenville,SC,29601,,864-467-4900,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,34.849889,-82.397797,2024-10-11,38304,2025-02-12 00:16:32 UTC,LG,,,2011-03-15,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,City of Greenville - Church Street Garage,320 N Church St,,Greenville,SC,29601,,864-467-4900,E,,Public,24 hours daily; pay lot,,,,,,2,,,Non-Networked,,200-9,34.852754,-82.393113,2024-10-11,38305,2025-02-12 00:16:32 UTC,LG,,,2011-03-15,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,City of Columbia - Park Street Garage,1007 Park St,,Columbia,SC,29201,,803-545-4015,E,,Public,Garage business hours; pay lot,,,,,,2,,,Non-Networked,,200-9,33.997786,-81.036161,2025-07-03,38306,2026-02-02 23:16:24 UTC,LG,,,2011-03-15,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,City of Greenville - Commons Garage,60 Beattie Pl,,Greenville,SC,29601,,864-467-4900,E,,Public,24 hours daily; pay lot,,,,,,2,,,Non-Networked,,200-9,34.852789,-82.396195,2024-10-11,38307,2025-02-12 00:16:32 UTC,LG,,,2011-03-15,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Liberty Square Garage,65 Beattie Pl,,Greenville,SC,29601,,864-467-4900,E,,Public,24 hours daily; pay lot,,,,,,2,,,Non-Networked,,200-9,34.85335,-82.394826,2024-10-11,38308,2025-02-12 00:16:32 UTC,LG,,,2011-03-15,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,City of Greenville - Richardson Garage,66 Richardson St,,Greenville,SC,29601,,864-467-4900,E,,Public,24 hours daily; pay lot,,,,,,2,1,,Non-Networked,,200-9,34.852437,-82.399901,2024-10-11,38309,2025-02-12 00:16:32 UTC,LG,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Timken Sports Complex,725 Rice Ave,,Union,SC,29379,,864-427-0150,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-9,34.716556,-81.648482,2025-06-06,38312,2026-02-02 23:16:24 UTC,LG,,,2011-03-15,,,,,J1772,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,Free,,,,,,,,,NONE,false,,,,,,,,LD,false,
ELEC,Lockhart Power,420 River St,,Lockhart,SC,29364,,864-545-2211,E,,Public,24 hours daily,,,,,,6,,,Non-Networked,,GPS,34.77993955183312,-81.4573590734024,2023-12-13,38313,2025-12-04 14:53:37 UTC,LG,,,2011-03-15,,,,,J1772,US,,,,Public,,public,,,UTILITY,,,,,,,Free,,,,,,,,,HYDRO,false,,,,,,,,LD,false,
ELEC,Toyota of Santa Monica,801 Santa Monica Blvd,At Lincoln Ct,Santa Monica,CA,90401,,310-394-6744,E,,Public - Call ahead,Dealership business hours; priority for customer use,,,,,,3,,,Non-Networked,,200-9,34.019875,-118.49151,2022-08-10,38379,2024-12-13 14:49:36 UTC,P,,,2010-11-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,City of Santa Monica - Civic Parking Garage,333 Civic Center Dr,1st floor of parking garage,Santa Monica,CA,90401,,310-458-8516,E,,Public,24 hours daily; pay lot,,,,,,12,2,,Non-Networked,,GPS,34.010528,-118.4898,2023-01-10,38521,2023-02-14 15:54:11 UTC,LG,,,2010-11-15,,,,,CHADEMO J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,SOLAR,false,,,,,,,,LD,false,
ELEC,Denver International Airport - Canopy Airport Parking,8100 Tower Rd,Located in the indoor valet and covered self-parking,Commerce City,CO,80022,,303-574-9800,E,,Public,24 hours daily; pay lot,,,,,18,9,1,,Non-Networked,,GPS,39.843886,-104.771138,2024-01-09,38522,2024-01-31 22:07:01 UTC,P,,,2010-10-19,,,,,CHADEMO J1772 NEMA515,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Charles Hotel - Harvard Square,1 Bennett St,,Cambridge,MA,02138,,617-864-1200,E,,Public,24 hours daily; pay lot; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,1,4,,,Non-Networked,,200-9,42.372442,-71.122882,2023-02-13,38525,2023-11-16 19:26:22 UTC,P,,,2010-09-13,,,,,J1772 NEMA515,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Peaches Bed & Breakfast,29 Gay Ave SE,,Grand Rapids,MI,49503,,616-454-8000,E,,Public - Call ahead,24 hours daily; for guest use only,,,,,,1,,,Non-Networked,,200-9,42.962078,-85.659019,2025-11-13,38778,2026-02-02 23:16:24 UTC,P,,,2011-04-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,B_AND_B,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,City Hall Annex - Town of Normal,100 E Phoenix Ave,"Right off Linden St, south side of police station",Normal,IL,61761,,309-454-2444,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,40.507796,-88.982897,2024-10-11,38855,2025-02-12 00:16:32 UTC,LG,,,2011-04-15,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,College Avenue Parking Deck,101 W Mulberry St,Located on lowest level of parking deck,Normal,IL,61761,,309-454-2444,E,,Public,24 hours daily; parking fee,,,,,,3,,,Non-Networked,,GPS,40.511172,-88.984985,2024-10-11,38856,2025-02-12 00:16:32 UTC,LG,,,2011-04-15,,,,,J1772,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,City of Raleigh - Municipal Building,285 W Hargett St,Street pay parking at the curb,Raleigh,NC,27601,,919-996-3030,E,,Public,24 hours daily; metered parking,,,,,,2,,,Non-Networked,,200-8,35.778416,-78.64347,2023-01-10,39016,2025-08-19 19:53:13 UTC,LG,,,2010-10-15,,,,,J1772,US,,,,Public,,public,,,STREET_PARKING,,,,,,,Free; metered parking,,,,,,,,,,false,,,,,,,,MD,false,
ELEC,City of Raleigh - Downtown,215 W Cabarrus St,Street parking at the curb,Raleigh,NC,27601,,919-996-3030,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-8,35.77435,-78.642287,2023-01-10,39017,2025-08-19 19:53:13 UTC,LG,,,2011-02-15,,,,,J1772,US,,,,Public,,public,,,STREET_PARKING,,,,,,,Free; meter charge,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Super 8 - Ukiah,693 S Orchard Ave,"Highway 101, Gobbi St exit",Ukiah,CA,95482,,707-468-8181,E,,Public - Call ahead,24 hours daily; guest use only,A Cash D M V,,,,,1,,,Non-Networked,,GPS,39.1458,-123.198497,2025-05-12,39314,2026-02-02 23:16:24 UTC,P,,,2011-05-15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,$10 per session,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Hotel Floyd,120 Wilson St,,Floyd,VA,24091,,540-745-6080,E,,Public,8am-10pm daily; guest use only,,,,,,1,,,Non-Networked,,200-9,36.910575,-80.31736,2024-10-11,39514,2025-02-12 00:16:32 UTC,P,,,2011-06-01,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free for guests; $10 for non-guests,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Grubbs Nissan,310d Airport Fwy,,Bedford,TX,76022,,817-268-1000,E,,Public - Call ahead,Dealership business hours,,,,,,1,2,,Non-Networked,,GPS,32.839448,-97.160732,2026-01-13,39714,2026-02-02 23:16:24 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Casa Nissan,5855 Montana Ave,,El Paso,TX,79925,,915-772-1488,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,31.784468,-106.41682,2026-01-13,39720,2026-02-02 23:16:24 UTC,P,,,2012-06-05,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Nissan - Fort Worth,3451 W Loop 820 S,,Fort Worth,TX,76116,,817-560-9000,E,,Public,Dealership business hours,,,,,,1,1,,Non-Networked,,GPS,32.721016905,-97.478446102,2026-01-13,39723,2026-02-02 23:16:24 UTC,P,,,2015-07-14,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Baker Nissan North,19630 Northwest Fwy,,Houston,TX,77065,,281-890-5656,E,,Public,Dealership business hours,,,,,,3,1,,Non-Networked,,GPS,29.913542,-95.612404,2026-01-13,39726,2026-02-02 23:16:24 UTC,P,,,2016-06-10,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Central Houston Nissan,2901 S Loop W,,Houston,TX,77054,,713-661-9955,E,,Public - Call ahead,Dealership business hours,,,,,,1,4,,Non-Networked,,200-8,29.67646,-95.42258,2024-02-12,39727,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,McDavid Nissan,11911 Gulf Fwy,,Houston,TX,77034,,713-941-0600,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-9,29.625565,-95.22531,2024-02-12,39728,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,Mossy Nissan,12150 Katy Fwy,,Houston,TX,77079,,281-496-2200,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,Non-Networked,,200-8,29.78628,-95.6005,2024-02-12,39729,2025-02-12 00:16:32 UTC,P,,,2011-03-15,,,,,CHADEMO J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,CAR_DEALER,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,
ELEC,McGavock Nissan,6312 Milwaukee Ave,,Lubbock,TX,79424,,806-783-8484,E,,Public,Dealership business hours,,,,,,1,,,Non-Networked,,GPS,33.534592,-101.958504,2026-01-13,39740,2026-02-02 23:16:24 UTC,P,,,2012-06-05,,,,,J1772,US,,,,Public,,public,,,CAR_DEALER,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,
ELEC,Trophy Nissan,5031 N Galloway Ave,,Mesquite,TX,75150,,972-613-2200,E,,Public,24 hours daily,,,,,,2,1,,Non-Networked,,GPS,32.829506,-96.629552,2026-01-13,39742,2026-02-02 23:16:24 UTC,P,,,2019-05-12,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,CAR_DEALER,,,,,,,,,,,,,,,,,true,,,,,,,,LD,false,
